Order,Family,Genus,scientificName,Authority,NCBI_id
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818661
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818660
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818659
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818658
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818657
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818656
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818655
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818654
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818653
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818652
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818651
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818650
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818649
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818648
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818647
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818646
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818645
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818644
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818643
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818642
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818641
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818640
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818639
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818638
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818637
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818636
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818635
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818634
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818633
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818632
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818631
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818630
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818629
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818628
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818627
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818626
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818625
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818624
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818623
Canellales,Canellaceae,Warburgia,Warburgia sp.,NA,1818622
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,1602316
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,1602315
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,1602314
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,555863
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,555862
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,555861
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,555860
Canellales,Canellaceae,Cinnamodendron,Cinnamodendron sp.,NA,194335
Canellales,Canellaceae,Canella,Canella sp.,NA,866560
Canellales,Winteraceae,Bubbia,Bubbia queenslandiana subsp. queenslandiana,NA,1488541
Canellales,Winteraceae,Pseudowintera,Pseudowintera sp.,NA,2086462
Canellales,Winteraceae,Pseudowintera,Pseudowintera sp.,NA,1602334
Canellales,Winteraceae,Zygogynum,Zygogynum sp.,NA,13357
Canellales,Winteraceae,Zygogynum,Zygogynum fraterculum,Vink,585487
Canellales,Winteraceae,Tasmannia,Tasmannia xerophila subsp. xerophila,NA,655450
Canellales,Winteraceae,Drimys,Drimys granatensis,Mutis_ex_L.f.,224735
Canellales,Winteraceae,Drimys,Drimys winteri var. winteri,NA,529610
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516672
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516671
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516670
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516669
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516668
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,2516667
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,1475303
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,1156523
Piperales,Piperaceae,Saururus,Piperaceae sp.,NA,1128267
Piperales,Piperaceae,Verhuellia,Verhuellia sp.,NA,447314
Piperales,Piperaceae,Macropiper,Macropiper sp.,NA,2600493
Piperales,Piperaceae,Piper,Piper tsarasotrae,NA,2575819
Piperales,Piperaceae,Piper,Piper malgassicum,NA,2575818
Piperales,Piperaceae,Piper,Piper rubro-venosum,NA,2231273
Piperales,Piperaceae,Piper,Piper philodendron,NA,2231268
Piperales,Piperaceae,Piper,Piper sp.,NA,2600500
Piperales,Piperaceae,Piper,Piper sp.,NA,2567856
Piperales,Piperaceae,Piper,Piper sp.,NA,2567855
Piperales,Piperaceae,Piper,Piper sp.,NA,2567854
Piperales,Piperaceae,Piper,Piper sp.,NA,2567853
Piperales,Piperaceae,Piper,Piper sp.,NA,2567852
Piperales,Piperaceae,Piper,Piper sp.,NA,2567851
Piperales,Piperaceae,Piper,Piper sp.,NA,2567850
Piperales,Piperaceae,Piper,Piper sp.,NA,2567849
Piperales,Piperaceae,Piper,Piper sp.,NA,2567848
Piperales,Piperaceae,Piper,Piper sp.,NA,2567847
Piperales,Piperaceae,Piper,Piper sp.,NA,2545630
Piperales,Piperaceae,Piper,Piper sp.,NA,2510892
Piperales,Piperaceae,Piper,Piper sp.,NA,2499410
Piperales,Piperaceae,Piper,Piper sp.,NA,2231286
Piperales,Piperaceae,Piper,Piper sp.,NA,2231285
Piperales,Piperaceae,Piper,Piper sp.,NA,2231284
Piperales,Piperaceae,Piper,Piper sp.,NA,2231283
Piperales,Piperaceae,Piper,Piper sp.,NA,2231282
Piperales,Piperaceae,Piper,Piper sp.,NA,2231281
Piperales,Piperaceae,Piper,Piper sp.,NA,2231280
Piperales,Piperaceae,Piper,Piper sp.,NA,2231279
Piperales,Piperaceae,Piper,Piper sp.,NA,2231278
Piperales,Piperaceae,Piper,Piper sp.,NA,2231277
Piperales,Piperaceae,Piper,Piper sp.,NA,2231276
Piperales,Piperaceae,Piper,Piper sp.,NA,2138129
Piperales,Piperaceae,Piper,Piper sp.,NA,2137647
Piperales,Piperaceae,Piper,Piper sp.,NA,2137646
Piperales,Piperaceae,Piper,Piper sp.,NA,2137645
Piperales,Piperaceae,Piper,Piper sp.,NA,2137644
Piperales,Piperaceae,Piper,Piper sp.,NA,1821951
Piperales,Piperaceae,Piper,Piper sp.,NA,1821950
Piperales,Piperaceae,Piper,Piper sp.,NA,1821949
Piperales,Piperaceae,Piper,Piper sp.,NA,1821948
Piperales,Piperaceae,Piper,Piper sp.,NA,1821947
Piperales,Piperaceae,Piper,Piper sp.,NA,1821946
Piperales,Piperaceae,Piper,Piper sp.,NA,1543384
Piperales,Piperaceae,Piper,Piper sp.,NA,1465744
Piperales,Piperaceae,Piper,Piper sp.,NA,1465743
Piperales,Piperaceae,Piper,Piper sp.,NA,1341820
Piperales,Piperaceae,Piper,Piper sp.,NA,1160433
Piperales,Piperaceae,Piper,Piper sp.,NA,1160432
Piperales,Piperaceae,Piper,Piper sp.,NA,1160431
Piperales,Piperaceae,Piper,Piper sp.,NA,1160430
Piperales,Piperaceae,Piper,Piper sp.,NA,1160429
Piperales,Piperaceae,Piper,Piper sp.,NA,1160428
Piperales,Piperaceae,Piper,Piper sp.,NA,1156522
Piperales,Piperaceae,Piper,Piper sp.,NA,1128264
Piperales,Piperaceae,Piper,Piper sp.,NA,1128263
Piperales,Piperaceae,Piper,Piper sp.,NA,1128262
Piperales,Piperaceae,Piper,Piper sp.,NA,1128260
Piperales,Piperaceae,Piper,Piper sp.,NA,1128259
Piperales,Piperaceae,Piper,Piper sp.,NA,1128258
Piperales,Piperaceae,Piper,Piper sp.,NA,883651
Piperales,Piperaceae,Piper,Piper sp.,NA,866561
Piperales,Piperaceae,Piper,Piper sp.,NA,675503
Piperales,Piperaceae,Piper,Piper sp.,NA,538229
Piperales,Piperaceae,Piper,Piper sp.,NA,538228
Piperales,Piperaceae,Piper,Piper sp.,NA,511555
Piperales,Piperaceae,Piper,Piper sp.,NA,511554
Piperales,Piperaceae,Piper,Piper sp.,NA,425135
Piperales,Piperaceae,Piper,Piper sp.,NA,425134
Piperales,Piperaceae,Piper,Piper sp.,NA,425133
Piperales,Piperaceae,Piper,Piper sp.,NA,425132
Piperales,Piperaceae,Piper,Piper sp.,NA,411955
Piperales,Piperaceae,Piper,Piper sp.,NA,411954
Piperales,Piperaceae,Piper,Piper sp.,NA,411953
Piperales,Piperaceae,Piper,Piper sp.,NA,411952
Piperales,Piperaceae,Piper,Piper sp.,NA,411951
Piperales,Piperaceae,Piper,Piper sp.,NA,405342
Piperales,Piperaceae,Piper,Piper sp.,NA,286060
Piperales,Piperaceae,Piper,Piper sp.,NA,248762
Piperales,Piperaceae,Piper,Piper sp.,NA,247700
Piperales,Piperaceae,Piper,Piper sp.,NA,216079
Piperales,Piperaceae,Piper,Piper sp.,NA,214063
Piperales,Piperaceae,Piper,Piper ubatubense,Callejas_ined.,130417
Piperales,Piperaceae,Piper,Piper jianfenglingense,NA,2045271
Piperales,Piperaceae,Piper,Piper sinense,(Champ._ex_Benth.)_C.DC._1868_non_P._chinense_Miq._1845,1465741
Piperales,Piperaceae,Piper,Piper senporeiense,Yamam.,1465740
Piperales,Piperaceae,Piper,Piper hederaceum var. hederaceum,NA,1312830
Piperales,Piperaceae,Piper,Piper anisum,(Spreng.)_Angely,538374
Piperales,Piperaceae,Piper,Piper semi-immersum,NA,538349
Piperales,Piperaceae,Piper,Piper pterocladum,NA,538334
Piperales,Piperaceae,Piper,Piper napopastazanum,Trel._Yunck.,538311
Piperales,Piperaceae,Piper,Piper mourai,Yunck.,538309
Piperales,Piperaceae,Piper,Piper longivillosum,Trel._Yunck.,538299
Piperales,Piperaceae,Piper,Piper rio-docense,NA,537878
Piperales,Piperaceae,Piper,Piper puberulum,NA,511550
Piperales,Piperaceae,Piper,Piper chaudocanum,NA,511537
Piperales,Piperaceae,Piper,Piper longepilosum,NA,425157
Piperales,Piperaceae,Piper,Piper cogolloi,NA,425147
Piperales,Piperaceae,Piper,Piper calcariformis,Tebbs,425141
Piperales,Piperaceae,Piper,Piper unispicatum,NA,247708
Piperales,Piperaceae,Piper,Piper gesnerioides,NA,247687
Piperales,Piperaceae,Piper,Piper bicolor,Yunck._,143784
Piperales,Piperaceae,Piper,Piper boehmeriifolium var. tonkinense,C.DC.,935696
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2511159
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2510891
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2510890
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2510889
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2231236
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2231235
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2231234
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2184338
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2184337
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2184336
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2184335
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,2174068
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1896823
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1896822
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1896821
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1896820
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1732296
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1732294
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1730911
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719603
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719602
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719601
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719600
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719599
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1719598
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1181489
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1181488
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1181487
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1160425
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1160310
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1160309
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1160308
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1128251
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1128250
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1128249
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1128248
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,1127997
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,883640
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,694417
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,633691
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,352200
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,286091
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,232621
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,205933
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,111562
Piperales,Piperaceae,Peperomia,Peperomia sp.,NA,13197
Piperales,Piperaceae,Peperomia,Peperomia tlapacoyensis,NA,1719605
Piperales,Piperaceae,Peperomia,Peperomia theodorii,Trel.,1719604
Piperales,Piperaceae,Peperomia,Peperomia orba,NA,1719596
Piperales,Piperaceae,Peperomia,Peperomia erosa,NA,1719591
Piperales,Piperaceae,Peperomia,Peperomia rupiseda,NA,1117980
Piperales,Piperaceae,Peperomia,Peperomia lilliputana,NA,1117966
Piperales,Piperaceae,Peperomia,Peperomia rotundifolia var. rotundifolia,NA,352198
Piperales,Piperaceae,Peperomia,Peperomia macrostachya,(Vahl)_A.Dietr.,352187
Piperales,Piperaceae,Peperomia,Peperomia longispicata,NA,352186
Piperales,Piperaceae,Peperomia,Peperomia fosterii,NA,110273
Piperales,Piperaceae,Peperomia,Peperomia glabrata,NA,49507
Piperales,Lactoridaceae,Peperomia,Aristolochiaceae sp.,NA,1159808
Piperales,Lactoridaceae,Thottea,Thottea sp.,NA,1329982
Piperales,Lactoridaceae,Thottea,Thottea sp.,NA,1075061
Piperales,Lactoridaceae,Thottea,Thottea corymbosa,NA,304398
Piperales,Lactoridaceae,Hydnora,Hydnora longicollis,(Welw.)_Bolin,1778543
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,2497021
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1643498
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1633902
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1633901
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1612146
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1612145
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1612137
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1565091
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1564689
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1564688
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1564687
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1564686
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1564683
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1562153
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1562152
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1562151
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1562150
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1155283
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,1155282
Piperales,Lactoridaceae,Hexastylis,Asarum sp.,NA,304874
Piperales,Lactoridaceae,Hexastylis,Asarum rhombiformis,NA,1616793
Piperales,Lactoridaceae,Hexastylis,Asarum naniflorum,NA,1612144
Piperales,Lactoridaceae,Hexastylis,Asarum hexalobum var. perfectum,NA,1612141
Piperales,Lactoridaceae,Hexastylis,Asarum heterotropoides var. mandshuricum,NA,366665
Piperales,Lactoridaceae,Hexastylis,Asarum heterotropoides var. heterotropoides,NA,366664
Piperales,Lactoridaceae,Hexastylis,Asarum kumageanum var. satakeanum,NA,1689997
Piperales,Lactoridaceae,Hexastylis,Asarum sieboldii var. sieboldii,NA,435278
Piperales,Lactoridaceae,Hexastylis,Asarum sieboldii f. sieboldii,NA,366671
Piperales,Lactoridaceae,Hexastylis,Asarum sieboldii f. maculatum,NA,366670
Piperales,Lactoridaceae,Hexastylis,Hexastylis speciosa,R.M.Harper,76097
Piperales,Lactoridaceae,Hexastylis,Asarum shuttleworthii var. shuttleworthii,NA,1612148
Piperales,Lactoridaceae,Hexastylis,Asarum arifolium var. arifolium,NA,1612138
Piperales,Lactoridaceae,Aristolochia,Isotrema transsectum,Chatterjee_1948,2547523
Piperales,Lactoridaceae,Aristolochia,Aristolochia impressinervia,NA,2547514
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547495
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547494
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547493
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547492
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547491
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547490
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,2547489
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851773
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851772
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851771
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851770
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851769
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851768
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851767
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1851762
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1633900
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1633899
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1633647
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1524144
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1346538
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1346536
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1341768
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,1159721
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,883471
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,325102
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,325101
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,325100
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,171874
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,158531
Piperales,Lactoridaceae,Aristolochia,Aristolochia sp.,NA,158530
Piperales,Lactoridaceae,Aristolochia,Aristolochia nummularifolia,NA,387574
Piperales,Lactoridaceae,Aristolochia,Aristolochia kaempferi var. kaempferi,NA,431267
Laurales,Siparunaceae,Siparuna,Siparuna sp.,NA,1160459
Laurales,Siparunaceae,Siparuna,Siparuna sp.,NA,1160458
Laurales,Siparunaceae,Siparuna,Siparuna sp.,NA,1160457
Laurales,Atherospermataceae,Dryadodaphne,Dryadodaphne sp.,NA,106839
Laurales,Atherospermataceae,Daphnandra,Daphnandra sp.,NA,81568
Laurales,Monimiaceae,Austromatthaea,Austromatthaea sp.,NA,765411
Laurales,Monimiaceae,Macropeplus,Macropeplus sp.,NA,2321304
Laurales,Monimiaceae,Steganthera,Steganthera laxiflora subsp. laxiflora,NA,1312846
Laurales,Monimiaceae,Palmeria,Palmeria sp.,NA,2501714
Laurales,Monimiaceae,Kairoa,Kairoa sp.,NA,765218
Laurales,Monimiaceae,Wilkiea,Wilkiea sp.,NA,932673
Laurales,Monimiaceae,Wilkiea,Wilkiea sp.,NA,765249
Laurales,Monimiaceae,Wilkiea,Wilkiea sp.,NA,765248
Laurales,Monimiaceae,Wilkiea,Wilkiea sp.,NA,765247
Laurales,Monimiaceae,Kibara,Kibara sp.,NA,2086456
Laurales,Monimiaceae,Hedycarya,Hedycarya sp.,NA,34300
Laurales,Hernandiaceae,Sparattanthelium,Sparattanthelium bororum,NA,659584
Laurales,Hernandiaceae,Illigera,Illigera sp.,NA,1441958
Laurales,Hernandiaceae,Hernandia,Hernandia moerenhoutiana subsp. samoensis,NA,99491
Laurales,Hernandiaceae,Gyrocarpus,Gyrocarpus sp.,NA,1037449
Laurales,Hernandiaceae,Gyrocarpus,Gyrocarpus sp.,NA,13553
Laurales,Hernandiaceae,Gyrocarpus,Gyrocarpus americanus subsp. glaber,NA,651327
Laurales,Hernandiaceae,Gyrocarpus,Gyrocarpus americanus subsp. americanus,NA,651326
Laurales,Hernandiaceae,Gyrocarpus,Gyrocarpus americanus subsp. africanus,NA,651325
Laurales,Lauraceae,Damburneya,Damburneya parvissima,NA,2592279
Laurales,Lauraceae,Damburneya,Damburneya inconspicua,(van_der_Werff)_Trofimov_2019,2592277
Laurales,Lauraceae,Syndiclis,Syndiclis sp.,NA,1358800
Laurales,Lauraceae,Syndiclis,Syndiclis sp.,NA,1358799
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2652747
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233848
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233847
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233846
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233845
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233844
Laurales,Lauraceae,Machilus,Machilus sp.,NA,2233843
Laurales,Lauraceae,Machilus,Machilus sp.,NA,1679784
Laurales,Lauraceae,Machilus,Machilus sp.,NA,1679783
Laurales,Lauraceae,Machilus,Machilus sp.,NA,1679782
Laurales,Lauraceae,Machilus,Machilus sp.,NA,1547857
Laurales,Lauraceae,Machilus,Machilus sp.,NA,1547856
Laurales,Lauraceae,Machilus,Machilus sp.,NA,590018
Laurales,Lauraceae,Machilus,Machilus sp.,NA,590017
Laurales,Lauraceae,Machilus,Persea velutina,(Champ._ex_Benth.)_Kosterm.,460782
Laurales,Lauraceae,Machilus,Machilus yunnanensis var. yunnanensis,NA,1052176
Laurales,Lauraceae,Machilus,Persea rimosa,(Blume)_Kosterm.,251261
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,2516614
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,2048636
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1679823
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1642843
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186291
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186290
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186289
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186288
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186287
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186286
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186285
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186284
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186283
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186282
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186281
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186280
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186279
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186278
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186277
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186276
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186275
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186274
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186273
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186272
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186271
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186270
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186269
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186268
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1186267
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1159824
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,1128219
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,598465
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,488986
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,488985
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,488984
Laurales,Lauraceae,Povedadaphne,Laureae sp.,NA,128826
Laurales,Lauraceae,Povedadaphne,Lauraceae sp.,NA,128825
Laurales,Lauraceae,Potoxylon,Potoxylon sp.,NA,2048454
Laurales,Lauraceae,Potameia,Potameia chartacea,NA,263813
Laurales,Lauraceae,Potameia,Potameia microphylla,NA,128693
Laurales,Lauraceae,Potameia,Potameia micrantha,van_der_Werff,128692
